datetime,season,weather,temp,atemp,humidity,windspeed,day_type,hour,count
2012-08-11 02:00:00,3,3,26.24,29.545,78,12.998,2,2,85
2012-08-11 03:00:00,3,3,25.42,28.79,83,11.0014,2,3,21
2012-08-11 04:00:00,3,1,25.42,28.79,83,7.0015,2,4,10
2012-08-11 05:00:00,3,1,25.42,28.03,88,7.0015,2,5,11
2012-08-11 06:00:00,3,2,25.42,28.03,88,7.0015,2,6,23
2012-08-11 07:00:00,3,1,26.24,28.79,83,6.0032,2,7,62
2012-08-11 08:00:00,3,1,27.06,30.305,83,7.0015,2,8,162
2012-08-11 09:00:00,3,1,27.88,31.82,79,12.998,2,9,271
2012-08-11 10:00:00,3,1,29.52,34.09,62,6.0032,2,10,407
2012-08-11 11:00:00,3,1,30.34,34.85,66,11.0014,2,11,499
2012-08-11 12:00:00,3,1,31.16,35.605,58,15.0013,2,12,546
2012-08-11 13:00:00,3,1,32.8,37.12,49,23.9994,2,13,569
2012-08-11 14:00:00,3,1,32.8,37.12,49,19.9995,2,14,538
2012-08-11 15:00:00,3,1,32.8,36.365,46,19.0012,2,15,562
2012-08-11 16:00:00,3,1,32.8,36.365,46,19.9995,2,16,531
2012-08-11 17:00:00,3,3,30.34,34.85,66,23.9994,2,17,512
2012-08-11 18:00:00,3,2,28.7,33.335,74,19.9995,2,18,300
2012-08-11 19:00:00,3,2,27.06,29.545,89,7.0015,2,19,275
2012-08-11 20:00:00,3,3,27.06,29.545,89,27.9993,2,20,160
2012-08-11 21:00:00,3,2,27.06,29.545,89,11.0014,2,21,128
2012-08-11 22:00:00,3,2,27.06,29.545,89,11.0014,2,22,168
2012-08-11 23:00:00,3,3,27.06,30.305,78,11.0014,2,23,163
2012-08-12 00:00:00,3,2,26.24,30.305,73,8.9981,2,0,120
2012-08-12 01:00:00,3,1,25.42,29.545,78,8.9981,2,1,113
2012-08-12 02:00:00,3,1,26.24,30.305,69,8.9981,2,2,86
2012-08-12 03:00:00,3,1,25.42,29.545,73,6.0032,2,3,48
2012-08-12 04:00:00,3,1,26.24,30.305,69,6.0032,2,4,10
2012-08-12 05:00:00,3,1,26.24,31.06,61,12.998,2,5,10
2012-08-12 06:00:00,3,1,26.24,30.305,65,11.0014,2,6,16
2012-08-12 07:00:00,3,1,26.24,30.305,65,8.9981,2,7,39
2012-08-12 08:00:00,3,1,27.06,31.06,54,15.0013,2,8,119
2012-08-12 09:00:00,3,1,28.7,32.575,48,15.0013,2,9,217
2012-08-12 10:00:00,3,1,28.7,32.575,51,11.0014,2,10,328
2012-08-12 11:00:00,3,1,30.34,33.335,42,11.0014,2,11,449
2012-08-12 12:00:00,3,1,30.34,33.335,42,12.998,2,12,505
2012-08-12 13:00:00,3,1,31.98,34.85,40,0.0,2,13,543
2012-08-12 14:00:00,3,1,31.16,34.09,40,12.998,2,14,579
2012-08-12 15:00:00,3,1,31.16,34.09,40,8.9981,2,15,577
2012-08-12 16:00:00,3,1,31.16,34.09,40,7.0015,2,16,513
2012-08-12 17:00:00,3,1,32.8,34.85,33,0.0,2,17,505
2012-08-12 18:00:00,3,1,31.98,34.09,35,7.0015,2,18,491
2012-08-12 19:00:00,3,1,30.34,32.575,40,8.9981,2,19,465
2012-08-12 20:00:00,3,1,29.52,32.575,45,0.0,2,20,300
2012-08-12 21:00:00,3,1,29.52,33.335,51,6.0032,2,21,220
2012-08-12 22:00:00,3,1,28.7,32.575,58,8.9981,2,22,181
2012-08-12 23:00:00,3,1,27.88,31.82,61,0.0,2,23,110
2012-08-13 00:00:00,3,1,27.06,31.06,65,7.0015,1,0,47
2012-08-13 01:00:00,3,1,27.06,31.06,65,6.0032,1,1,14
2012-08-13 02:00:00,3,1,26.24,30.305,69,7.0015,1,2,9
2012-08-13 03:00:00,3,1,26.24,30.305,69,0.0,1,3,6
2012-08-13 04:00:00,3,1,26.24,30.305,69,7.0015,1,4,11
2012-08-13 05:00:00,3,1,26.24,30.305,69,7.0015,1,5,36
2012-08-13 06:00:00,3,1,25.42,29.545,73,6.0032,1,6,159
2012-08-13 07:00:00,3,1,27.06,31.06,65,8.9981,1,7,436
2012-08-13 08:00:00,3,2,29.52,33.335,51,6.0032,1,8,673
2012-08-13 09:00:00,3,2,30.34,33.335,45,0.0,1,9,305
2012-08-13 10:00:00,3,2,31.16,34.09,40,0.0,1,10,199
2012-08-13 11:00:00,3,1,31.16,34.09,40,6.0032,1,11,245
2012-08-13 12:00:00,3,1,31.98,34.85,40,12.998,1,12,276
2012-08-13 13:00:00,3,1,31.98,34.85,40,11.0014,1,13,254
2012-08-13 14:00:00,3,1,32.8,34.85,33,7.0015,1,14,248
2012-08-13 15:00:00,3,1,33.62,36.365,34,15.0013,1,15,274
2012-08-13 16:00:00,3,1,32.8,35.605,36,6.0032,1,16,464
2012-08-13 17:00:00,3,1,32.8,35.605,36,11.0014,1,17,818
2012-08-13 18:00:00,3,1,31.16,34.85,52,19.0012,1,18,812
2012-08-13 19:00:00,3,1,30.34,34.09,58,11.0014,1,19,555
2012-08-13 20:00:00,3,1,30.34,34.09,62,15.0013,1,20,432
2012-08-13 21:00:00,3,1,29.52,34.09,66,12.998,1,21,290
2012-08-13 22:00:00,3,1,29.52,34.09,62,22.0028,1,22,192
2012-08-13 23:00:00,3,1,28.7,32.575,70,15.0013,1,23,128
2012-08-14 00:00:00,3,1,28.7,33.335,74,15.0013,1,0,60
2012-08-14 01:00:00,3,1,27.88,31.82,79,16.9979,1,1,27
2012-08-14 02:00:00,3,2,27.88,31.82,83,12.998,1,2,11
2012-08-14 03:00:00,3,2,27.88,31.82,83,12.998,1,3,3
2012-08-14 04:00:00,3,2,27.88,31.82,83,12.998,1,4,5
2012-08-14 05:00:00,3,2,27.88,31.82,89,12.998,1,5,36
2012-08-14 06:00:00,3,3,26.24,28.79,83,12.998,1,6,64
2012-08-14 07:00:00,3,2,27.06,30.305,83,6.0032,1,7,179
2012-08-14 08:00:00,3,2,27.06,29.545,89,6.0032,1,8,618
2012-08-14 09:00:00,3,2,28.7,33.335,74,0.0,1,9,402
2012-08-14 10:00:00,3,1,28.7,33.335,79,7.0015,1,10,208
2012-08-14 11:00:00,3,1,30.34,34.09,62,0.0,1,11,196
2012-08-14 12:00:00,3,1,31.98,35.605,49,8.9981,1,12,300
2012-08-14 13:00:00,3,1,32.8,36.365,46,6.0032,1,13,286
2012-08-14 14:00:00,3,1,33.62,37.12,41,15.0013,1,14,255
2012-08-14 15:00:00,3,1,33.62,37.88,46,15.0013,1,15,283
2012-08-14 16:00:00,3,1,33.62,37.12,43,15.0013,1,16,458
2012-08-14 17:00:00,3,3,31.16,36.365,66,16.9979,1,17,812
2012-08-14 18:00:00,3,1,31.16,35.605,62,19.0012,1,18,854
2012-08-14 19:00:00,3,1,31.16,36.365,66,12.998,1,19,627
2012-08-14 20:00:00,3,1,30.34,35.605,74,15.0013,1,20,436
2012-08-14 21:00:00,3,1,30.34,34.09,62,15.0013,1,21,308
2012-08-14 22:00:00,3,1,29.52,34.09,66,6.0032,1,22,189
2012-08-14 23:00:00,3,1,29.52,34.09,66,11.0014,1,23,167
2012-08-15 00:00:00,3,1,28.7,32.575,61,12.998,1,0,60
2012-08-15 01:00:00,3,1,28.7,32.575,61,0.0,1,1,37
2012-08-15 02:00:00,3,1,27.88,31.82,65,0.0,1,2,8
2012-08-15 03:00:00,3,1,27.06,31.06,74,7.0015,1,3,11
2012-08-15 04:00:00,3,1,26.24,28.79,83,7.0015,1,4,4
2012-08-15 05:00:00,3,1,26.24,29.545,78,7.0015,1,5,39
2012-08-15 06:00:00,3,1,26.24,29.545,78,7.0015,1,6,172
2012-08-15 07:00:00,3,2,27.06,31.06,69,12.998,1,7,492
2012-08-15 08:00:00,3,2,28.7,32.575,65,19.0012,1,8,682
2012-08-15 09:00:00,3,2,29.52,34.09,62,12.998,1,9,367
2012-08-15 10:00:00,3,2,29.52,34.09,62,12.998,1,10,233
2012-08-15 11:00:00,3,2,30.34,34.09,58,12.998,1,11,235
2012-08-15 12:00:00,3,1,30.34,34.09,55,15.0013,1,12,307
2012-08-15 13:00:00,3,2,31.98,35.605,49,12.998,1,13,294
2012-08-15 14:00:00,3,2,31.16,34.85,52,19.9995,1,14,255
2012-08-15 15:00:00,3,1,31.16,34.85,52,16.9979,1,15,266
2012-08-15 16:00:00,3,1,31.16,34.09,48,12.998,1,16,431
2012-08-15 17:00:00,3,1,30.34,34.09,55,19.0012,1,17,851
2012-08-15 18:00:00,3,1,30.34,33.335,51,15.0013,1,18,848
2012-08-15 19:00:00,3,1,28.7,32.575,61,8.9981,1,19,649
2012-08-15 20:00:00,3,1,28.7,32.575,61,8.9981,1,20,427
2012-08-15 21:00:00,3,1,28.7,32.575,61,12.998,1,21,315
2012-08-15 22:00:00,3,1,28.7,32.575,61,11.0014,1,22,226
2012-08-15 23:00:00,3,1,27.88,31.82,65,7.0015,1,23,138
2012-08-16 00:00:00,3,1,27.06,31.06,69,0.0,1,0,76
2012-08-16 01:00:00,3,1,26.24,30.305,73,0.0,1,1,21
2012-08-16 02:00:00,3,1,26.24,30.305,69,12.998,1,2,15
2012-08-16 03:00:00,3,1,25.42,29.545,73,16.9979,1,3,4
2012-08-16 04:00:00,3,1,25.42,29.545,73,15.0013,1,4,5
2012-08-16 05:00:00,3,1,24.6,28.79,78,11.0014,1,5,37
2012-08-16 06:00:00,3,1,24.6,28.79,78,11.0014,1,6,165
2012-08-16 07:00:00,3,1,26.24,30.305,69,15.0013,1,7,464
2012-08-16 08:00:00,3,1,27.88,31.82,61,12.998,1,8,682
2012-08-16 09:00:00,3,1,29.52,33.335,54,7.0015,1,9,337
2012-08-16 10:00:00,3,1,30.34,33.335,48,8.9981,1,10,199
2012-08-16 11:00:00,3,1,31.16,33.335,37,6.0032,1,11,274
2012-08-16 12:00:00,3,1,32.8,34.85,33,7.0015,1,12,343
2012-08-16 13:00:00,3,1,32.8,34.85,31,15.0013,1,13,300
2012-08-16 14:00:00,3,1,33.62,35.605,32,0.0,1,14,248
2012-08-16 15:00:00,3,1,32.8,34.85,33,16.9979,1,15,260
2012-08-16 16:00:00,3,1,33.62,35.605,32,15.0013,1,16,419
2012-08-16 17:00:00,3,1,33.62,36.365,34,12.998,1,17,897
2012-08-16 18:00:00,3,1,32.8,35.605,36,0.0,1,18,832
2012-08-16 19:00:00,3,1,31.16,34.09,40,7.0015,1,19,677
2012-08-16 20:00:00,3,1,31.16,34.09,40,6.0032,1,20,514
2012-08-16 21:00:00,3,1,30.34,33.335,48,12.998,1,21,356
2012-08-16 22:00:00,3,1,29.52,33.335,51,11.0014,1,22,254
2012-08-16 23:00:00,3,1,28.7,32.575,54,7.0015,1,23,226
2012-08-17 00:00:00,3,1,27.88,12.12,57,11.0014,1,0,88
2012-08-17 01:00:00,3,1,27.06,12.12,65,7.0015,1,1,54
2012-08-17 02:00:00,3,1,27.06,12.12,61,8.9981,1,2,19
2012-08-17 03:00:00,3,1,26.24,12.12,65,7.0015,1,3,6
2012-08-17 04:00:00,3,1,26.24,12.12,73,11.0014,1,4,9
2012-08-17 05:00:00,3,1,26.24,12.12,73,7.0015,1,5,36
2012-08-17 06:00:00,3,1,25.42,12.12,78,8.9981,1,6,157
2012-08-17 07:00:00,3,1,26.24,12.12,73,7.0015,1,7,379
2012-08-17 08:00:00,3,1,27.88,12.12,65,8.9981,1,8,668
2012-08-17 09:00:00,3,1,28.7,12.12,58,7.0015,1,9,378
2012-08-17 10:00:00,3,1,30.34,12.12,55,11.0014,1,10,231
2012-08-17 11:00:00,3,1,31.16,12.12,52,19.0012,1,11,303
2012-08-17 12:00:00,3,1,33.62,12.12,41,15.0013,1,12,365
2012-08-17 13:00:00,3,1,34.44,12.12,36,26.0027,1,13,357
2012-08-17 14:00:00,3,1,35.26,12.12,34,27.9993,1,14,328
2012-08-17 15:00:00,3,1,35.26,12.12,30,31.0009,1,15,383
2012-08-17 16:00:00,3,2,34.44,12.12,32,30.0026,1,16,488
2012-08-17 17:00:00,3,1,33.62,12.12,36,22.0028,1,17,791
2012-08-17 18:00:00,3,2,33.62,12.12,38,16.9979,1,18,669
2012-08-17 19:00:00,3,2,30.34,12.12,55,26.0027,1,19,491
2012-08-17 20:00:00,3,2,29.52,12.12,58,15.0013,1,20,359
2012-08-17 21:00:00,3,2,27.88,12.12,69,19.9995,1,21,255
2012-08-17 22:00:00,3,3,27.06,12.12,83,12.998,1,22,213
2012-08-17 23:00:00,3,3,26.24,12.12,83,15.0013,1,23,121
2012-08-18 00:00:00,3,2,26.24,28.79,83,15.0013,2,0,105
2012-08-18 01:00:00,3,3,25.42,27.275,94,11.0014,2,1,92
2012-08-18 02:00:00,3,3,25.42,28.03,88,11.0014,2,2,43
2012-08-18 03:00:00,3,1,25.42,28.03,88,12.998,2,3,30
2012-08-18 04:00:00,3,1,25.42,29.545,73,15.0013,2,4,13
2012-08-18 05:00:00,3,1,24.6,28.79,78,16.9979,2,5,9
2012-08-18 06:00:00,3,1,24.6,28.03,83,15.0013,2,6,27
2012-08-18 07:00:00,3,1,24.6,28.03,83,15.0013,2,7,64
2012-08-18 08:00:00,3,1,26.24,30.305,69,16.9979,2,8,189
2012-08-18 09:00:00,3,1,27.06,31.06,65,19.0012,2,9,292
2012-08-18 10:00:00,3,1,28.7,32.575,54,11.0014,2,10,480
2012-08-18 11:00:00,3,1,29.52,33.335,51,0.0,2,11,536
2012-08-18 12:00:00,3,1,31.16,33.335,37,12.998,2,12,654
2012-08-18 13:00:00,3,1,30.34,32.575,40,12.998,2,13,644
2012-08-18 14:00:00,3,1,31.16,33.335,37,19.0012,2,14,598
2012-08-18 15:00:00,3,1,31.16,33.335,37,15.0013,2,15,596
2012-08-18 16:00:00,3,1,31.16,33.335,37,16.9979,2,16,641
2012-08-18 17:00:00,3,1,31.16,33.335,37,15.0013,2,17,635
2012-08-18 18:00:00,3,1,30.34,32.575,37,11.0014,2,18,554
2012-08-18 19:00:00,3,1,28.7,31.82,45,11.0014,2,19,488
2012-08-18 20:00:00,3,1,28.7,31.82,45,7.0015,2,20,341
2012-08-18 21:00:00,3,1,27.06,31.06,61,0.0,2,21,338
2012-08-18 22:00:00,3,1,27.06,31.06,61,0.0,2,22,261
2012-08-18 23:00:00,3,1,26.24,30.305,65,6.0032,2,23,235
2012-08-19 00:00:00,3,1,27.06,31.06,57,6.0032,2,0,187
2012-08-19 01:00:00,3,1,26.24,30.305,65,0.0,2,1,131
2012-08-19 02:00:00,3,2,25.42,30.305,69,6.0032,2,2,119
2012-08-19 03:00:00,3,2,25.42,30.305,61,11.0014,2,3,55
2012-08-19 04:00:00,3,2,25.42,30.305,65,11.0014,2,4,26
2012-08-19 05:00:00,3,2,24.6,29.545,73,8.9981,2,5,11
2012-08-19 06:00:00,3,2,25.42,30.305,69,7.0015,2,6,20
2012-08-19 07:00:00,3,2,25.42,30.305,69,8.9981,2,7,41
2012-08-19 08:00:00,3,2,26.24,30.305,69,7.0015,2,8,124
2012-08-19 09:00:00,3,2,27.06,31.06,74,0.0,2,9,270
2012-08-19 10:00:00,3,2,27.88,31.82,69,0.0,2,10,425
2012-08-19 11:00:00,3,3,26.24,29.545,78,11.0014,2,11,272
2012-08-19 12:00:00,3,3,26.24,30.305,73,0.0,2,12,298
2012-08-19 13:00:00,3,3,26.24,28.79,83,8.9981,2,13,162
2012-08-19 14:00:00,3,3,26.24,30.305,73,0.0,2,14,149
2012-08-19 15:00:00,3,2,26.24,30.305,65,0.0,2,15,276
2012-08-19 16:00:00,3,2,27.06,31.06,65,0.0,2,16,356
2012-08-19 17:00:00,3,2,26.24,29.545,78,7.0015,2,17,343
2012-08-19 18:00:00,3,2,26.24,29.545,78,7.0015,2,18,377
2012-08-19 19:00:00,3,2,26.24,30.305,73,8.9981,2,19,341
2012-08-19 20:00:00,3,2,26.24,30.305,73,12.998,2,20,274
2012-08-19 21:00:00,3,3,25.42,29.545,78,6.0032,2,21,190
2012-08-19 22:00:00,3,2,25.42,29.545,78,11.0014,2,22,56
2012-08-19 23:00:00,3,2,25.42,29.545,73,0.0,2,23,46
2012-09-01 00:00:00,3,1,30.34,34.09,62,7.0015,2,0,168
2012-09-01 01:00:00,3,1,29.52,34.85,74,8.9981,2,1,79
2012-09-01 02:00:00,3,1,28.7,32.575,70,11.0014,2,2,69
2012-09-01 03:00:00,3,1,28.7,32.575,70,7.0015,2,3,35
2012-09-01 04:00:00,3,1,28.7,32.575,70,0.0,2,4,12
2012-09-01 05:00:00,3,1,27.88,31.82,79,0.0,2,5,22
2012-09-01 06:00:00,3,1,27.88,31.82,79,0.0,2,6,36
2012-09-01 07:00:00,3,2,30.34,34.09,58,8.9981,2,7,66
2012-09-01 08:00:00,3,2,31.16,35.605,58,16.9979,2,8,162
2012-09-01 09:00:00,3,2,31.16,35.605,58,12.998,2,9,237
2012-09-01 10:00:00,3,2,31.98,36.365,55,12.998,2,10,417
2012-09-01 11:00:00,3,2,32.8,37.88,55,15.0013,2,11,492
2012-09-01 12:00:00,3,2,32.8,37.88,55,11.0014,2,12,471
2012-09-01 13:00:00,3,2,33.62,38.635,52,6.0032,2,13,504
2012-09-01 14:00:00,3,2,35.26,39.395,44,11.0014,2,14,514
2012-09-01 15:00:00,3,2,35.26,39.395,44,19.0012,2,15,563
2012-09-01 16:00:00,3,2,34.44,39.395,49,11.0014,2,16,462
2012-09-01 17:00:00,3,2,33.62,38.635,52,0.0,2,17,463
2012-09-01 18:00:00,3,2,33.62,38.635,52,0.0,2,18,442
2012-09-01 19:00:00,3,3,31.98,37.12,62,0.0,2,19,392
2012-09-01 20:00:00,3,3,31.16,36.365,67,16.9979,2,20,207
2012-09-01 21:00:00,3,3,26.24,28.79,89,0.0,2,21,104
2012-09-01 22:00:00,3,2,27.06,29.545,89,0.0,2,22,78
2012-09-01 23:00:00,3,1,27.06,29.545,89,6.0032,2,23,145
2012-09-02 00:00:00,3,2,27.06,29.545,89,6.0032,2,0,99
2012-09-02 01:00:00,3,1,27.06,29.545,89,0.0,2,1,73
2012-09-02 02:00:00,3,1,27.06,29.545,89,0.0,2,2,84
2012-09-02 03:00:00,3,1,27.06,29.545,89,6.0032,2,3,42
2012-09-02 04:00:00,3,1,27.06,29.545,89,0.0,2,4,22
2012-09-02 05:00:00,3,1,27.06,29.545,89,0.0,2,5,12
2012-09-02 06:00:00,3,2,27.06,29.545,89,0.0,2,6,15
2012-09-02 07:00:00,3,1,27.06,29.545,94,6.0032,2,7,42
2012-09-02 08:00:00,3,1,27.88,31.82,89,6.0032,2,8,129
2012-09-02 09:00:00,3,2,28.7,33.335,84,0.0,2,9,232
2012-09-02 10:00:00,3,2,29.52,34.85,79,0.0,2,10,388
2012-09-02 11:00:00,3,2,30.34,34.85,70,0.0,2,11,489
2012-09-02 12:00:00,3,3,30.34,34.85,70,0.0,2,12,545
2012-09-02 13:00:00,3,3,29.52,34.85,74,6.0032,2,13,493
2012-09-02 14:00:00,3,3,29.52,34.85,79,6.0032,2,14,457
2012-09-02 15:00:00,3,3,30.34,35.605,74,8.9981,2,15,355
2012-09-02 16:00:00,3,1,30.34,34.85,70,0.0,2,16,474
2012-09-02 17:00:00,3,1,31.16,36.365,66,6.0032,2,17,503
2012-09-02 18:00:00,3,1,30.34,35.605,74,0.0,2,18,500
2012-09-02 19:00:00,3,2,28.7,33.335,84,15.0013,2,19,292
2012-09-02 20:00:00,3,2,28.7,33.335,84,11.0014,2,20,104
2012-09-02 21:00:00,3,1,28.7,32.575,70,11.0014,2,21,171
2012-09-02 22:00:00,3,3,27.88,31.82,83,8.9981,2,22,166
2012-09-02 23:00:00,3,3,27.06,29.545,89,6.0032,2,23,123
2012-09-03 00:00:00,3,2,27.06,29.545,94,0.0,3,0,104
2012-09-03 01:00:00,3,2,27.88,31.82,89,11.0014,3,1,55
2012-09-03 02:00:00,3,1,27.06,29.545,89,7.0015,3,2,40
2012-09-03 03:00:00,3,1,27.06,29.545,89,8.9981,3,3,28
2012-09-03 04:00:00,3,1,27.06,29.545,89,6.0032,3,4,11
2012-09-03 05:00:00,3,1,27.06,29.545,89,0.0,3,5,4
2012-09-03 06:00:00,3,1,27.06,29.545,94,0.0,3,6,15
2012-09-03 07:00:00,3,1,27.88,31.82,85,0.0,3,7,43
2012-09-03 08:00:00,3,2,28.7,33.335,84,7.0015,3,8,127
2012-09-03 09:00:00,3,2,28.7,33.335,84,8.9981,3,9,229
2012-09-03 10:00:00,3,2,30.34,35.605,74,15.0013,3,10,359
2012-09-03 11:00:00,3,2,30.34,34.85,70,19.0012,3,11,459
2012-09-03 12:00:00,3,2,31.16,35.605,62,19.9995,3,12,543
2012-09-03 13:00:00,3,2,31.16,36.365,66,16.9979,3,13,566
2012-09-03 14:00:00,3,1,30.34,34.85,70,19.9995,3,14,512
2012-09-03 15:00:00,3,1,30.34,34.85,70,15.0013,3,15,449
2012-09-03 16:00:00,3,1,30.34,34.85,70,15.0013,3,16,500
2012-09-03 17:00:00,3,1,30.34,34.85,70,8.9981,3,17,498
2012-09-03 18:00:00,3,1,30.34,34.85,66,11.0014,3,18,482
2012-09-03 19:00:00,3,1,29.52,34.85,74,12.998,3,19,374
2012-09-03 20:00:00,3,1,29.52,34.09,76,7.0015,3,20,261
2012-09-03 21:00:00,3,1,29.52,34.09,76,7.0015,3,21,184
2012-09-03 22:00:00,3,2,28.7,33.335,84,8.9981,3,22,121
2012-09-03 23:00:00,3,2,28.7,33.335,84,16.9979,3,23,70
2012-09-04 00:00:00,3,2,28.7,33.335,84,16.9979,1,0,29
2012-09-04 01:00:00,3,1,27.88,31.82,82,8.9981,1,1,24
2012-09-04 02:00:00,3,1,27.88,31.82,82,8.9981,1,2,5
2012-09-04 03:00:00,3,2,27.06,29.545,89,6.0032,1,3,10
2012-09-04 04:00:00,3,2,27.06,29.545,89,0.0,1,4,8
2012-09-04 05:00:00,3,2,27.06,29.545,89,0.0,1,5,38
2012-09-04 06:00:00,3,2,27.88,31.82,89,7.0015,1,6,172
2012-09-04 07:00:00,3,2,27.88,31.82,89,7.0015,1,7,493
2012-09-04 08:00:00,3,1,28.7,33.335,84,11.0014,1,8,632
2012-09-04 09:00:00,3,2,29.52,34.85,79,15.0013,1,9,323
2012-09-04 10:00:00,3,2,29.52,34.85,74,16.9979,1,10,172
2012-09-04 11:00:00,3,2,30.34,34.85,70,19.0012,1,11,198
2012-09-04 12:00:00,3,1,31.16,36.365,70,19.0012,1,12,287
2012-09-04 13:00:00,3,1,32.8,37.88,55,30.0026,1,13,275
2012-09-04 14:00:00,3,1,32.8,37.88,55,27.9993,1,14,274
2012-09-04 15:00:00,3,1,32.8,38.635,59,31.0009,1,15,292
2012-09-04 16:00:00,3,1,31.16,36.365,70,27.9993,1,16,458
2012-09-04 17:00:00,3,1,31.16,36.365,70,23.9994,1,17,856
2012-09-04 18:00:00,3,1,31.16,37.12,75,15.0013,1,18,839
2012-09-04 19:00:00,3,1,31.16,36.365,70,15.0013,1,19,552
2012-09-04 20:00:00,3,1,30.34,34.85,70,16.9979,1,20,385
2012-09-04 21:00:00,3,1,30.34,35.605,74,16.9979,1,21,268
2012-09-04 22:00:00,3,1,30.34,34.85,70,19.0012,1,22,179
2012-09-04 23:00:00,3,1,29.52,34.85,74,19.9995,1,23,95
2012-09-05 00:00:00,3,1,29.52,34.85,74,16.9979,1,0,37
2012-09-05 01:00:00,3,1,28.7,33.335,84,12.998,1,1,13
2012-09-05 02:00:00,3,1,28.7,33.335,84,12.998,1,2,9
2012-09-05 03:00:00,3,1,28.7,33.335,79,19.0012,1,3,4
2012-09-05 04:00:00,3,1,28.7,33.335,79,19.0012,1,4,5
2012-09-05 05:00:00,3,2,28.7,33.335,79,19.9995,1,5,40
2012-09-05 06:00:00,3,1,28.7,33.335,79,19.0012,1,6,210
2012-09-05 07:00:00,3,2,28.7,33.335,79,16.9979,1,7,500
2012-09-05 08:00:00,3,1,29.52,34.85,74,12.998,1,8,725
2012-09-05 09:00:00,3,1,30.34,34.85,70,16.9979,1,9,290
2012-09-05 10:00:00,3,2,31.16,36.365,70,11.0014,1,10,235
2012-09-05 11:00:00,3,2,31.98,37.12,62,11.0014,1,11,217
2012-09-05 12:00:00,3,1,31.98,38.635,70,7.0015,1,12,266
2012-09-05 13:00:00,3,1,32.8,39.395,63,11.0014,1,13,234
2012-09-05 14:00:00,3,1,33.62,39.395,56,7.0015,1,14,211
2012-09-05 15:00:00,3,1,31.98,38.635,70,12.998,1,15,245
2012-09-05 16:00:00,3,1,31.16,36.365,70,16.9979,1,16,430
2012-09-05 17:00:00,3,1,31.16,36.365,66,16.9979,1,17,863
2012-09-05 18:00:00,3,1,31.16,37.12,75,12.998,1,18,839
2012-09-05 19:00:00,3,1,30.34,34.85,70,11.0014,1,19,662
2012-09-05 20:00:00,3,1,29.52,35.605,84,11.0014,1,20,412
2012-09-05 21:00:00,3,1,29.52,34.85,79,0.0,1,21,296
2012-09-05 22:00:00,3,1,29.52,34.85,79,0.0,1,22,219
2012-09-05 23:00:00,3,1,28.7,33.335,84,6.0032,1,23,150
2012-09-06 00:00:00,3,2,28.7,33.335,84,6.0032,1,0,65
2012-09-06 01:00:00,3,2,28.7,33.335,84,0.0,1,1,18
2012-09-06 02:00:00,3,1,29.52,34.85,79,0.0,1,2,8
2012-09-06 03:00:00,3,1,28.7,33.335,84,7.0015,1,3,9
2012-09-06 04:00:00,3,2,28.7,33.335,84,6.0032,1,4,8
2012-09-06 05:00:00,3,2,28.7,33.335,84,12.998,1,5,38
2012-09-06 06:00:00,3,2,28.7,33.335,84,6.0032,1,6,200
2012-09-06 07:00:00,3,2,28.7,33.335,84,7.0015,1,7,482
2012-09-06 08:00:00,3,3,28.7,33.335,79,0.0,1,8,646
2012-09-06 09:00:00,3,3,27.06,29.545,94,8.9981,1,9,123
2012-09-06 10:00:00,3,3,27.06,29.545,94,8.9981,1,10,49
2012-09-06 11:00:00,3,3,28.7,33.335,84,11.0014,1,11,62
2012-09-06 12:00:00,3,2,29.52,34.85,79,15.0013,1,12,137
2012-09-06 13:00:00,3,2,29.52,34.85,79,7.0015,1,13,191
2012-09-06 14:00:00,3,1,30.34,35.605,74,6.0032,1,14,216
2012-09-06 15:00:00,3,1,30.34,34.85,66,12.998,1,15,270
2012-09-06 16:00:00,3,1,30.34,34.85,70,15.0013,1,16,416
2012-09-06 17:00:00,3,1,30.34,34.85,70,16.9979,1,17,808
2012-09-06 18:00:00,3,1,29.52,34.09,70,16.9979,1,18,835
2012-09-06 19:00:00,3,1,27.88,31.82,74,16.9979,1,19,558
2012-09-06 20:00:00,3,1,27.06,30.305,78,15.0013,1,20,406
2012-09-06 21:00:00,3,1,26.24,28.79,89,11.0014,1,21,272
2012-09-06 22:00:00,3,1,26.24,28.79,89,11.0014,1,22,217
2012-09-06 23:00:00,3,1,26.24,28.79,89,11.0014,1,23,169
2012-09-07 00:00:00,3,1,26.24,28.79,89,8.9981,1,0,96
2012-09-07 01:00:00,3,1,25.42,28.03,88,7.0015,1,1,29
2012-09-07 02:00:00,3,1,25.42,28.79,83,6.0032,1,2,11
2012-09-07 03:00:00,3,1,25.42,28.79,83,6.0032,1,3,9
2012-09-07 04:00:00,3,1,25.42,28.03,88,0.0,1,4,8
2012-09-07 05:00:00,3,1,25.42,28.03,88,0.0,1,5,40
2012-09-07 06:00:00,3,1,25.42,28.03,88,7.0015,1,6,140
2012-09-07 07:00:00,3,1,26.24,28.79,89,7.0015,1,7,486
2012-09-07 08:00:00,3,1,27.06,30.305,83,7.0015,1,8,719
2012-09-07 09:00:00,3,1,28.7,33.335,79,8.9981,1,9,344
2012-09-07 10:00:00,3,1,29.52,34.85,74,8.9981,1,10,224
2012-09-07 11:00:00,3,1,31.16,35.605,62,8.9981,1,11,296
