datetime,weather,atemp,humidity,windspeed,hour,year,month,count
2012-06-01 03:00:00,2,29.545,73,6.0032,3,2012,6,4
2012-06-01 04:00:00,2,29.545,73,6.0032,4,2012,6,6
2012-06-01 05:00:00,2,29.545,78,6.0032,5,2012,6,45
2012-06-01 06:00:00,3,28.03,88,8.9981,6,2012,6,141
2012-06-01 07:00:00,2,28.79,89,12.998,7,2012,6,402
2012-06-01 08:00:00,2,28.79,89,12.998,8,2012,6,694
2012-06-01 09:00:00,2,28.79,83,15.0013,9,2012,6,298
2012-06-01 10:00:00,2,30.305,78,19.0012,10,2012,6,204
2012-06-01 11:00:00,2,33.335,74,19.0012,11,2012,6,235
2012-06-01 12:00:00,2,33.335,74,23.9994,12,2012,6,310
2012-06-01 13:00:00,1,34.09,70,19.9995,13,2012,6,316
2012-06-01 14:00:00,3,34.09,66,19.0012,14,2012,6,254
2012-06-01 15:00:00,3,34.09,66,19.0012,15,2012,6,258
2012-06-01 16:00:00,3,34.09,58,30.0026,16,2012,6,222
2012-06-01 17:00:00,3,32.575,70,16.9979,17,2012,6,227
2012-06-01 18:00:00,3,28.03,88,23.9994,18,2012,6,110
2012-06-01 19:00:00,3,28.03,88,23.9994,19,2012,6,45
2012-06-01 20:00:00,3,27.275,94,16.9979,20,2012,6,39
2012-06-01 21:00:00,3,29.545,78,16.9979,21,2012,6,85
2012-06-01 22:00:00,3,27.275,88,8.9981,22,2012,6,23
2012-06-01 23:00:00,3,27.275,88,8.9981,23,2012,6,73
2012-06-02 00:00:00,2,26.515,83,8.9981,0,2012,6,86
2012-06-02 01:00:00,2,26.515,83,7.0015,1,2012,6,76
2012-06-02 02:00:00,2,25.76,88,0.0,2,2012,6,41
2012-06-02 03:00:00,1,26.515,73,16.9979,3,2012,6,26
2012-06-02 04:00:00,1,25.76,68,19.0012,4,2012,6,13
2012-06-02 05:00:00,1,24.24,72,12.998,5,2012,6,12
2012-06-02 06:00:00,2,24.24,77,12.998,6,2012,6,36
2012-06-02 07:00:00,1,25.0,72,7.0015,7,2012,6,86
2012-06-02 08:00:00,1,25.76,64,11.0014,8,2012,6,210
2012-06-02 09:00:00,1,26.515,60,16.9979,9,2012,6,332
2012-06-02 10:00:00,1,31.06,53,19.9995,10,2012,6,493
2012-06-02 11:00:00,1,27.275,46,19.0012,11,2012,6,536
2012-06-02 12:00:00,1,31.06,43,23.9994,12,2012,6,668
2012-06-02 13:00:00,1,31.06,41,16.9979,13,2012,6,679
2012-06-02 14:00:00,1,31.06,38,19.9995,14,2012,6,647
2012-06-02 15:00:00,1,31.06,38,16.9979,15,2012,6,702
2012-06-02 16:00:00,1,31.06,38,16.9979,16,2012,6,644
2012-06-02 17:00:00,1,31.06,36,0.0,17,2012,6,586
2012-06-02 18:00:00,1,31.06,36,0.0,18,2012,6,512
2012-06-02 19:00:00,1,31.06,36,11.0014,19,2012,6,554
2012-06-02 20:00:00,1,31.06,35,19.0012,20,2012,6,399
2012-06-02 21:00:00,1,31.06,40,7.0015,21,2012,6,316
2012-06-02 22:00:00,1,27.275,46,8.9981,22,2012,6,228
2012-06-02 23:00:00,1,26.515,52,7.0015,23,2012,6,238
2012-06-03 00:00:00,1,25.76,60,11.0014,0,2012,6,169
2012-06-03 01:00:00,1,25.76,56,8.9981,1,2012,6,121
2012-06-03 02:00:00,1,25.0,59,7.0015,2,2012,6,89
2012-06-03 03:00:00,1,25.0,63,7.0015,3,2012,6,50
2012-06-03 04:00:00,1,24.24,72,6.0032,4,2012,6,13
2012-06-03 05:00:00,1,24.24,68,0.0,5,2012,6,12
2012-06-03 06:00:00,1,22.725,82,7.0015,6,2012,6,22
2012-06-03 07:00:00,1,24.24,68,7.0015,7,2012,6,35
2012-06-03 08:00:00,1,25.76,60,6.0032,8,2012,6,140
2012-06-03 09:00:00,1,31.06,46,12.998,9,2012,6,300
2012-06-03 10:00:00,1,31.06,43,15.0013,10,2012,6,404
2012-06-03 11:00:00,1,31.06,41,16.9979,11,2012,6,511
2012-06-03 12:00:00,1,31.06,39,19.9995,12,2012,6,684
2012-06-03 13:00:00,1,31.82,36,19.0012,13,2012,6,686
2012-06-03 14:00:00,1,31.82,36,22.0028,14,2012,6,678
2012-06-03 15:00:00,1,31.82,34,0.0,15,2012,6,644
2012-06-03 16:00:00,1,31.82,34,19.9995,16,2012,6,662
2012-06-03 17:00:00,1,31.82,34,16.9979,17,2012,6,578
2012-06-03 18:00:00,1,31.82,34,16.9979,18,2012,6,496
2012-06-03 19:00:00,1,31.82,34,19.0012,19,2012,6,453
2012-06-03 20:00:00,1,31.06,39,12.998,20,2012,6,314
2012-06-03 21:00:00,1,31.06,43,11.0014,21,2012,6,246
2012-06-03 22:00:00,1,31.06,50,26.0027,22,2012,6,226
2012-06-03 23:00:00,1,27.275,53,7.0015,23,2012,6,108
2012-06-04 00:00:00,1,27.275,53,0.0,0,2012,6,49
2012-06-04 01:00:00,3,26.515,60,11.0014,1,2012,6,14
2012-06-04 02:00:00,1,26.515,60,15.0013,2,2012,6,11
2012-06-04 03:00:00,2,26.515,60,11.0014,3,2012,6,5
2012-06-04 04:00:00,1,25.76,64,6.0032,4,2012,6,8
2012-06-04 05:00:00,1,25.0,68,0.0,5,2012,6,35
2012-06-04 06:00:00,1,25.0,68,0.0,6,2012,6,139
2012-06-04 07:00:00,1,26.515,60,15.0013,7,2012,6,517
2012-06-04 08:00:00,1,31.06,49,15.0013,8,2012,6,665
2012-06-04 09:00:00,1,31.06,43,19.0012,9,2012,6,282
2012-06-04 10:00:00,1,31.06,41,31.0009,10,2012,6,187
2012-06-04 11:00:00,1,31.06,38,32.9975,11,2012,6,239
2012-06-04 12:00:00,1,31.06,41,30.0026,12,2012,6,282
2012-06-04 13:00:00,1,31.06,41,23.9994,13,2012,6,274
2012-06-04 14:00:00,1,31.06,41,32.9975,14,2012,6,270
2012-06-04 15:00:00,1,31.06,39,19.9995,15,2012,6,292
2012-06-04 16:00:00,1,31.06,39,31.0009,16,2012,6,448
2012-06-04 17:00:00,1,31.06,38,30.0026,17,2012,6,834
2012-06-04 18:00:00,1,31.06,38,26.0027,18,2012,6,822
2012-06-04 19:00:00,1,31.06,38,27.9993,19,2012,6,645
2012-06-04 20:00:00,1,31.06,40,23.9994,20,2012,6,461
2012-06-04 21:00:00,1,27.275,49,16.9979,21,2012,6,265
2012-06-04 22:00:00,1,26.515,52,19.0012,22,2012,6,168
2012-06-04 23:00:00,1,27.275,49,19.9995,23,2012,6,86
2012-06-05 00:00:00,1,25.76,68,27.9993,0,2012,6,34
2012-06-05 01:00:00,2,25.0,77,22.0028,1,2012,6,20
2012-06-05 02:00:00,3,25.0,72,19.9995,2,2012,6,8
2012-06-05 03:00:00,3,24.24,82,12.998,3,2012,6,5
2012-06-05 04:00:00,3,24.24,82,12.998,4,2012,6,5
2012-06-05 05:00:00,3,23.485,82,11.0014,5,2012,6,36
2012-06-05 06:00:00,1,23.485,82,16.9979,6,2012,6,184
2012-06-05 07:00:00,1,23.485,77,19.9995,7,2012,6,569
2012-06-05 08:00:00,2,23.485,77,15.0013,8,2012,6,710
2012-06-05 09:00:00,2,25.0,72,16.9979,9,2012,6,335
2012-06-05 10:00:00,2,25.0,63,19.9995,10,2012,6,176
2012-06-05 11:00:00,2,26.515,56,12.998,11,2012,6,227
2012-06-05 12:00:00,2,25.76,56,15.0013,12,2012,6,247
2012-06-05 13:00:00,2,31.06,46,11.0014,13,2012,6,267
2012-06-05 14:00:00,2,27.275,46,11.0014,14,2012,6,276
2012-06-05 15:00:00,2,27.275,46,8.9981,15,2012,6,272
2012-06-05 16:00:00,1,31.06,43,12.998,16,2012,6,473
2012-06-05 17:00:00,1,31.06,43,0.0,17,2012,6,850
2012-06-05 18:00:00,1,31.06,43,12.998,18,2012,6,790
2012-06-05 19:00:00,1,27.275,46,16.9979,19,2012,6,513
2012-06-05 20:00:00,1,26.515,49,15.0013,20,2012,6,415
2012-06-05 21:00:00,1,25.76,56,11.0014,21,2012,6,283
2012-06-05 22:00:00,1,26.515,52,7.0015,22,2012,6,193
2012-06-05 23:00:00,1,25.76,56,6.0032,23,2012,6,113
2012-06-06 00:00:00,1,25.0,59,6.0032,0,2012,6,49
2012-06-06 01:00:00,1,25.0,68,0.0,1,2012,6,27
2012-06-06 02:00:00,1,24.24,68,0.0,2,2012,6,11
2012-06-06 03:00:00,1,22.725,82,0.0,3,2012,6,8
2012-06-06 04:00:00,1,22.725,82,7.0015,4,2012,6,10
2012-06-06 05:00:00,1,23.485,77,0.0,5,2012,6,38
2012-06-06 06:00:00,1,23.485,77,0.0,6,2012,6,172
2012-06-06 07:00:00,1,24.24,72,0.0,7,2012,6,547
2012-06-06 08:00:00,1,25.76,68,0.0,8,2012,6,668
2012-06-06 09:00:00,1,26.515,60,6.0032,9,2012,6,303
2012-06-06 10:00:00,1,31.06,46,6.0032,10,2012,6,203
2012-06-06 11:00:00,1,31.06,43,6.0032,11,2012,6,226
2012-06-06 12:00:00,1,31.06,38,0.0,12,2012,6,315
2012-06-06 13:00:00,1,31.06,41,6.0032,13,2012,6,303
2012-06-06 14:00:00,1,31.06,38,0.0,14,2012,6,302
2012-06-06 15:00:00,1,31.06,38,0.0,15,2012,6,300
2012-06-06 16:00:00,1,31.06,41,8.9981,16,2012,6,452
2012-06-06 17:00:00,1,31.06,43,8.9981,17,2012,6,724
2012-06-06 18:00:00,3,31.06,53,12.998,18,2012,6,782
2012-06-06 19:00:00,1,26.515,73,19.9995,19,2012,6,538
2012-06-06 20:00:00,1,25.76,73,19.0012,20,2012,6,408
2012-06-06 21:00:00,1,25.76,73,11.0014,21,2012,6,298
2012-06-06 22:00:00,1,25.0,77,6.0032,22,2012,6,248
2012-06-06 23:00:00,1,25.0,77,0.0,23,2012,6,123
2012-06-07 00:00:00,1,25.0,77,8.9981,0,2012,6,59
2012-06-07 01:00:00,1,25.0,77,11.0014,1,2012,6,22
2012-06-07 02:00:00,1,25.0,77,6.0032,2,2012,6,12
2012-06-07 03:00:00,1,24.24,77,7.0015,3,2012,6,5
2012-06-07 04:00:00,1,22.725,88,7.0015,4,2012,6,6
2012-06-07 05:00:00,1,23.485,82,6.0032,5,2012,6,34
2012-06-07 06:00:00,1,22.725,88,7.0015,6,2012,6,170
2012-06-07 07:00:00,1,24.24,82,11.0014,7,2012,6,526
2012-06-07 08:00:00,1,25.0,77,0.0,8,2012,6,681
2012-06-07 09:00:00,1,27.275,68,0.0,9,2012,6,337
2012-06-07 10:00:00,1,30.305,64,6.0032,10,2012,6,210
2012-06-07 11:00:00,1,31.06,47,15.0013,11,2012,6,237
2012-06-07 12:00:00,1,31.82,42,0.0,12,2012,6,336
2012-06-07 13:00:00,1,31.82,37,19.0012,13,2012,6,315
2012-06-07 14:00:00,1,32.575,37,16.9979,14,2012,6,265
2012-06-07 15:00:00,1,32.575,30,0.0,15,2012,6,333
2012-06-07 16:00:00,1,32.575,34,15.0013,16,2012,6,466
2012-06-07 17:00:00,1,32.575,34,16.9979,17,2012,6,869
2012-06-07 18:00:00,1,31.82,34,19.0012,18,2012,6,813
2012-06-07 19:00:00,1,31.82,34,19.0012,19,2012,6,602
2012-06-07 20:00:00,1,31.06,36,19.9995,20,2012,6,478
2012-06-07 21:00:00,1,31.06,41,22.0028,21,2012,6,313
2012-06-07 22:00:00,1,31.06,46,11.0014,22,2012,6,228
2012-06-07 23:00:00,1,26.515,52,8.9981,23,2012,6,177
2012-06-08 00:00:00,1,26.515,56,11.0014,0,2012,6,77
2012-06-08 01:00:00,1,26.515,56,11.0014,1,2012,6,29
2012-06-08 02:00:00,1,26.515,56,0.0,2,2012,6,19
2012-06-08 03:00:00,1,25.76,60,6.0032,3,2012,6,8
2012-06-08 04:00:00,1,25.0,63,0.0,4,2012,6,10
2012-06-08 05:00:00,1,24.24,72,7.0015,5,2012,6,29
2012-06-08 06:00:00,1,25.0,68,6.0032,6,2012,6,139
2012-06-08 07:00:00,1,25.0,72,7.0015,7,2012,6,428
2012-06-08 08:00:00,1,27.275,60,6.0032,8,2012,6,700
2012-06-08 09:00:00,1,31.06,53,11.0014,9,2012,6,382
2012-06-08 10:00:00,1,31.06,47,16.9979,10,2012,6,249
2012-06-08 11:00:00,1,31.82,42,16.9979,11,2012,6,264
2012-06-08 12:00:00,1,32.575,39,22.0028,12,2012,6,369
2012-06-08 13:00:00,1,32.575,37,16.9979,13,2012,6,416
2012-06-08 14:00:00,1,33.335,31,26.0027,14,2012,6,373
2012-06-08 15:00:00,1,33.335,29,19.0012,15,2012,6,397
2012-06-08 16:00:00,1,33.335,29,19.9995,16,2012,6,523
2012-06-08 17:00:00,1,33.335,29,12.998,17,2012,6,793
2012-06-08 18:00:00,1,33.335,27,15.0013,18,2012,6,723
2012-06-08 19:00:00,1,32.575,30,15.0013,19,2012,6,555
2012-06-08 20:00:00,1,32.575,32,8.9981,20,2012,6,408
2012-06-08 21:00:00,1,31.82,37,8.9981,21,2012,6,339
2012-06-08 22:00:00,1,31.82,41,7.0015,22,2012,6,291
2012-06-08 23:00:00,1,31.06,57,11.0014,23,2012,6,215
2012-06-09 00:00:00,1,31.06,53,7.0015,0,2012,6,206
2012-06-09 01:00:00,1,31.06,53,6.0032,1,2012,6,123
2012-06-09 02:00:00,1,31.06,50,15.0013,2,2012,6,89
2012-06-09 03:00:00,1,31.06,57,0.0,3,2012,6,40
2012-06-09 04:00:00,1,31.06,57,0.0,4,2012,6,8
2012-06-09 05:00:00,1,31.06,56,7.0015,5,2012,6,19
2012-06-09 06:00:00,1,26.515,64,7.0015,6,2012,6,80
2012-06-09 07:00:00,1,27.275,64,7.0015,7,2012,6,87
2012-06-09 08:00:00,1,30.305,61,7.0015,8,2012,6,244
2012-06-09 09:00:00,1,31.06,57,11.0014,9,2012,6,340
2012-06-09 10:00:00,1,32.575,51,7.0015,10,2012,6,466
2012-06-09 11:00:00,1,33.335,35,0.0,11,2012,6,569
2012-06-09 12:00:00,1,34.85,29,16.9979,12,2012,6,531
2012-06-09 13:00:00,1,34.85,24,19.0012,13,2012,6,585
2012-06-09 14:00:00,1,34.85,23,12.998,14,2012,6,593
2012-06-09 15:00:00,1,35.605,20,19.9995,15,2012,6,555
2012-06-09 16:00:00,1,34.85,24,12.998,16,2012,6,534
2012-06-09 17:00:00,1,35.605,24,0.0,17,2012,6,495
2012-06-09 18:00:00,1,34.85,24,15.0013,18,2012,6,451
2012-06-09 19:00:00,1,34.85,29,11.0014,19,2012,6,360
2012-06-09 20:00:00,1,33.335,35,15.0013,20,2012,6,363
2012-06-09 21:00:00,1,32.575,40,12.998,21,2012,6,316
2012-06-09 22:00:00,1,32.575,58,11.0014,22,2012,6,214
2012-06-09 23:00:00,1,31.82,61,11.0014,23,2012,6,230
2012-06-10 00:00:00,1,31.06,69,7.0015,0,2012,6,158
2012-06-10 01:00:00,1,30.305,73,8.9981,1,2012,6,116
2012-06-10 02:00:00,1,30.305,69,8.9981,2,2012,6,73
2012-06-10 03:00:00,1,30.305,73,7.0015,3,2012,6,29
2012-06-10 04:00:00,1,29.545,78,6.0032,4,2012,6,10
2012-06-10 05:00:00,1,30.305,69,6.0032,5,2012,6,13
2012-06-10 06:00:00,1,29.545,73,0.0,6,2012,6,30
2012-06-10 07:00:00,1,28.79,78,7.0015,7,2012,6,62
2012-06-10 08:00:00,1,30.305,73,6.0032,8,2012,6,181
2012-06-10 09:00:00,1,32.575,58,0.0,9,2012,6,266
2012-06-10 10:00:00,1,34.09,40,7.0015,10,2012,6,413
2012-06-10 11:00:00,1,34.09,45,6.0032,11,2012,6,499
2012-06-10 12:00:00,1,35.605,30,0.0,12,2012,6,502
2012-06-10 13:00:00,1,36.365,28,8.9981,13,2012,6,492
2012-06-10 14:00:00,1,36.365,30,8.9981,14,2012,6,500
2012-06-10 15:00:00,1,36.365,30,15.0013,15,2012,6,475
2012-06-10 16:00:00,1,37.12,36,19.0012,16,2012,6,508
2012-06-10 17:00:00,1,37.12,41,19.0012,17,2012,6,521
2012-06-10 18:00:00,1,36.365,38,15.0013,18,2012,6,490
2012-06-10 19:00:00,1,35.605,28,19.0012,19,2012,6,375
2012-06-10 20:00:00,1,34.09,48,11.0014,20,2012,6,363
2012-06-10 21:00:00,1,34.09,62,11.0014,21,2012,6,253
2012-06-10 22:00:00,1,32.575,65,11.0014,22,2012,6,159
2012-06-10 23:00:00,1,33.335,58,7.0015,23,2012,6,110
2012-06-11 00:00:00,1,32.575,65,7.0015,0,2012,6,41
2012-06-11 01:00:00,1,31.06,74,11.0014,1,2012,6,24
2012-06-11 02:00:00,1,31.06,74,7.0015,2,2012,6,17
2012-06-11 03:00:00,1,29.545,78,7.0015,3,2012,6,6
2012-06-11 04:00:00,1,29.545,78,8.9981,4,2012,6,7
2012-06-11 05:00:00,1,29.545,78,8.9981,5,2012,6,37
2012-06-11 06:00:00,1,28.79,83,7.0015,6,2012,6,144
2012-06-11 07:00:00,1,29.545,78,7.0015,7,2012,6,503
2012-06-11 08:00:00,1,31.06,74,8.9981,8,2012,6,651
2012-06-11 09:00:00,1,32.575,65,8.9981,9,2012,6,316
2012-06-11 10:00:00,1,34.09,62,11.0014,10,2012,6,147
2012-06-11 11:00:00,2,34.09,48,15.0013,11,2012,6,202
2012-06-11 12:00:00,2,36.365,43,12.998,12,2012,6,261
2012-06-11 13:00:00,2,35.605,41,19.9995,13,2012,6,248
2012-06-11 14:00:00,2,36.365,34,19.0012,14,2012,6,259
2012-06-11 15:00:00,1,35.605,41,23.9994,15,2012,6,259
2012-06-11 16:00:00,2,35.605,41,27.9993,16,2012,6,427
2012-06-11 17:00:00,2,35.605,41,23.9994,17,2012,6,800
2012-06-11 18:00:00,2,36.365,43,19.9995,18,2012,6,831
2012-06-11 19:00:00,2,34.09,48,22.0028,19,2012,6,596
2012-06-11 20:00:00,2,33.335,48,15.0013,20,2012,6,394
2012-06-11 21:00:00,2,33.335,58,12.998,21,2012,6,250
2012-06-11 22:00:00,2,33.335,58,12.998,22,2012,6,164
2012-06-11 23:00:00,2,32.575,58,15.0013,23,2012,6,80
2012-06-12 00:00:00,2,32.575,58,15.0013,0,2012,6,28
2012-06-12 01:00:00,2,31.82,65,11.0014,1,2012,6,16
2012-06-12 02:00:00,2,31.82,65,12.998,2,2012,6,6
2012-06-12 03:00:00,2,31.06,69,16.9979,3,2012,6,12
2012-06-12 04:00:00,3,27.275,88,11.0014,4,2012,6,4
2012-06-12 05:00:00,3,27.275,88,8.9981,5,2012,6,29
2012-06-12 06:00:00,2,27.275,88,8.9981,6,2012,6,136
2012-06-12 07:00:00,3,28.03,88,16.9979,7,2012,6,303
2012-06-12 08:00:00,2,28.03,88,15.0013,8,2012,6,613
2012-06-12 09:00:00,2,28.79,89,19.0012,9,2012,6,285
2012-06-12 10:00:00,3,28.79,89,19.0012,10,2012,6,125
2012-06-12 11:00:00,3,30.305,83,23.9994,11,2012,6,65
2012-06-12 12:00:00,3,30.305,83,16.9979,12,2012,6,95
2012-06-12 13:00:00,3,30.305,83,12.998,13,2012,6,59
2012-06-12 14:00:00,3,28.79,89,16.9979,14,2012,6,60
2012-06-12 15:00:00,3,29.545,89,12.998,15,2012,6,116
2012-06-12 16:00:00,2,29.545,89,19.0012,16,2012,6,239
2012-06-12 17:00:00,2,29.545,89,19.0012,17,2012,6,681
2012-06-12 18:00:00,1,31.82,83,12.998,18,2012,6,653
2012-06-12 19:00:00,1,31.82,83,12.998,19,2012,6,491
2012-06-12 20:00:00,1,31.82,83,12.998,20,2012,6,386
2012-06-12 21:00:00,1,31.82,83,7.0015,21,2012,6,274
2012-06-12 22:00:00,1,29.545,94,7.0015,22,2012,6,207
2012-06-12 23:00:00,3,29.545,94,15.0013,23,2012,6,89
2012-06-13 00:00:00,2,29.545,94,12.998,0,2012,6,34
2012-06-13 01:00:00,1,29.545,78,0.0,1,2012,6,28
2012-06-13 02:00:00,1,28.79,83,8.9981,2,2012,6,4
2012-06-13 03:00:00,1,28.79,83,12.998,3,2012,6,8
2012-06-13 04:00:00,1,28.03,83,8.9981,4,2012,6,10
2012-06-13 05:00:00,1,28.03,83,12.998,5,2012,6,40
2012-06-13 06:00:00,1,28.03,83,15.0013,6,2012,6,194
2012-06-13 07:00:00,1,28.03,83,19.9995,7,2012,6,505
2012-06-13 08:00:00,2,29.545,73,35.0008,8,2012,6,713
2012-06-13 09:00:00,2,30.305,69,39.0007,9,2012,6,352
2012-06-13 10:00:00,2,30.305,65,27.9993,10,2012,6,198
2012-06-13 11:00:00,2,31.06,54,30.0026,11,2012,6,246
2012-06-13 12:00:00,2,31.82,44,27.9993,12,2012,6,334
2012-06-13 13:00:00,2,31.82,45,26.0027,13,2012,6,255
2012-06-13 14:00:00,2,32.575,37,27.9993,14,2012,6,320
2012-06-13 15:00:00,1,32.575,32,32.9975,15,2012,6,281
2012-06-13 16:00:00,1,32.575,30,32.9975,16,2012,6,392
2012-06-13 17:00:00,1,32.575,32,32.9975,17,2012,6,857
2012-06-13 18:00:00,1,32.575,32,30.0026,18,2012,6,744
2012-06-13 19:00:00,1,31.82,34,26.0027,19,2012,6,671
2012-06-13 20:00:00,1,31.82,36,27.9993,20,2012,6,448
2012-06-13 21:00:00,1,31.06,44,23.9994,21,2012,6,396
2012-06-13 22:00:00,1,31.06,50,19.9995,22,2012,6,238
2012-06-13 23:00:00,1,31.06,50,19.0012,23,2012,6,153
2012-06-14 00:00:00,1,31.06,53,19.9995,0,2012,6,48
2012-06-14 01:00:00,1,31.06,56,15.0013,1,2012,6,21
2012-06-14 02:00:00,2,31.06,53,16.9979,2,2012,6,9
2012-06-14 03:00:00,2,31.06,53,19.0012,3,2012,6,5
2012-06-14 04:00:00,2,31.06,56,16.9979,4,2012,6,6
2012-06-14 05:00:00,2,31.06,56,16.9979,5,2012,6,40
2012-06-14 06:00:00,1,27.275,60,19.0012,6,2012,6,181
2012-06-14 07:00:00,1,30.305,60,19.0012,7,2012,6,506
2012-06-14 08:00:00,1,30.305,64,22.0028,8,2012,6,719
2012-06-14 09:00:00,1,30.305,61,15.0013,9,2012,6,357
2012-06-14 10:00:00,1,30.305,65,27.9993,10,2012,6,179
2012-06-14 11:00:00,1,31.06,57,16.9979,11,2012,6,228
2012-06-14 12:00:00,2,31.06,61,15.0013,12,2012,6,265
2012-06-14 13:00:00,1,31.82,57,11.0014,13,2012,6,284
2012-06-14 14:00:00,1,32.575,54,19.0012,14,2012,6,298
2012-06-14 15:00:00,1,33.335,48,19.9995,15,2012,6,324
2012-06-14 16:00:00,1,33.335,51,19.0012,16,2012,6,438
2012-06-14 17:00:00,1,33.335,48,15.0013,17,2012,6,867
2012-06-14 18:00:00,1,33.335,42,12.998,18,2012,6,823
2012-06-14 19:00:00,1,32.575,48,16.9979,19,2012,6,579
2012-06-14 20:00:00,1,31.06,65,16.9979,20,2012,6,435
2012-06-14 21:00:00,1,30.305,65,11.0014,21,2012,6,337
2012-06-14 22:00:00,2,30.305,65,15.0013,22,2012,6,242
2012-06-14 23:00:00,2,30.305,69,11.0014,23,2012,6,172
2012-06-15 00:00:00,1,29.545,73,11.0014,0,2012,6,94
2012-06-15 01:00:00,1,27.275,78,12.998,1,2012,6,51
2012-06-15 02:00:00,1,26.515,83,7.0015,2,2012,6,15
2012-06-15 03:00:00,1,26.515,83,11.0014,3,2012,6,5
2012-06-15 04:00:00,1,26.515,83,11.0014,4,2012,6,14
2012-06-15 05:00:00,1,25.76,88,7.0015,5,2012,6,33
2012-06-15 06:00:00,1,25.76,83,8.9981,6,2012,6,151
2012-06-15 07:00:00,1,26.515,83,11.0014,7,2012,6,430
2012-06-15 08:00:00,1,29.545,69,11.0014,8,2012,6,653
2012-06-15 09:00:00,1,30.305,65,11.0014,9,2012,6,366
2012-06-15 10:00:00,1,31.06,57,11.0014,10,2012,6,216
2012-06-15 11:00:00,1,31.06,50,12.998,11,2012,6,286
2012-06-15 12:00:00,1,31.82,45,11.0014,12,2012,6,403
2012-06-15 13:00:00,1,31.82,42,16.9979,13,2012,6,393
2012-06-15 14:00:00,1,32.575,39,12.998,14,2012,6,376
2012-06-15 15:00:00,1,32.575,39,12.998,15,2012,6,377
2012-06-15 16:00:00,1,32.575,37,12.998,16,2012,6,558
2012-06-15 17:00:00,1,32.575,37,19.0012,17,2012,6,823
2012-06-15 18:00:00,1,32.575,39,15.0013,18,2012,6,693
2012-06-15 19:00:00,1,31.82,42,11.0014,19,2012,6,467
2012-06-15 20:00:00,1,31.82,44,12.998,20,2012,6,385
2012-06-15 21:00:00,1,31.06,50,7.0015,21,2012,6,333
2012-06-15 22:00:00,1,31.06,53,8.9981,22,2012,6,321
2012-06-15 23:00:00,1,31.06,53,16.9979,23,2012,6,222
2012-06-16 00:00:00,1,27.275,56,8.9981,0,2012,6,137
2012-06-16 01:00:00,1,26.515,56,0.0,1,2012,6,95
2012-06-16 02:00:00,1,27.275,53,0.0,2,2012,6,67
2012-06-16 03:00:00,1,26.515,60,6.0032,3,2012,6,27
2012-06-16 04:00:00,1,25.76,68,8.9981,4,2012,6,8
2012-06-16 05:00:00,1,25.76,68,7.0015,5,2012,6,23
2012-06-16 06:00:00,1,25.76,68,12.998,6,2012,6,47
2012-06-16 07:00:00,1,25.76,68,12.998,7,2012,6,78
2012-06-16 08:00:00,1,27.275,64,11.0014,8,2012,6,204
2012-06-16 09:00:00,1,30.305,60,6.0032,9,2012,6,367
2012-06-16 10:00:00,1,31.06,47,12.998,10,2012,6,435
2012-06-16 11:00:00,1,31.06,39,11.0014,11,2012,6,566
2012-06-16 12:00:00,1,31.82,41,7.0015,12,2012,6,603
2012-06-16 13:00:00,1,32.575,34,11.0014,13,2012,6,617
2012-06-16 14:00:00,1,32.575,37,15.0013,14,2012,6,573
2012-06-16 15:00:00,1,32.575,35,16.9979,15,2012,6,583
2012-06-16 16:00:00,2,32.575,37,7.0015,16,2012,6,542
2012-06-16 17:00:00,2,32.575,37,16.9979,17,2012,6,593
2012-06-16 18:00:00,2,32.575,37,15.0013,18,2012,6,571
2012-06-16 19:00:00,2,31.82,42,12.998,19,2012,6,461
2012-06-16 20:00:00,2,31.06,47,12.998,20,2012,6,352
2012-06-16 21:00:00,2,31.06,50,15.0013,21,2012,6,290
2012-06-16 22:00:00,1,31.06,53,19.9995,22,2012,6,280
2012-06-16 23:00:00,1,31.06,53,19.9995,23,2012,6,183
2012-06-17 00:00:00,1,26.515,56,8.9981,0,2012,6,148
2012-06-17 01:00:00,1,26.515,60,11.0014,1,2012,6,88
2012-06-17 02:00:00,1,26.515,56,6.0032,2,2012,6,74
2012-06-17 03:00:00,1,25.76,64,7.0015,3,2012,6,28
2012-06-17 04:00:00,1,25.76,64,6.0032,4,2012,6,18
2012-06-17 05:00:00,1,25.76,68,8.9981,5,2012,6,17
2012-06-17 06:00:00,1,25.0,72,7.0015,6,2012,6,23
2012-06-17 07:00:00,1,25.0,72,6.0032,7,2012,6,48
2012-06-17 08:00:00,1,26.515,68,16.9979,8,2012,6,119
2012-06-17 09:00:00,1,26.515,68,11.0014,9,2012,6,274
2012-06-17 10:00:00,1,27.275,64,0.0,10,2012,6,436
2012-06-17 11:00:00,1,31.06,57,7.0015,11,2012,6,546
2012-06-17 12:00:00,1,31.06,57,0.0,12,2012,6,615
2012-06-17 13:00:00,1,31.06,53,11.0014,13,2012,6,614
2012-06-17 14:00:00,1,31.06,53,0.0,14,2012,6,582
2012-06-17 15:00:00,1,31.06,50,15.0013,15,2012,6,463
2012-06-17 16:00:00,1,31.06,54,19.9995,16,2012,6,580
2012-06-17 17:00:00,1,31.06,57,15.0013,17,2012,6,593
2012-06-17 18:00:00,1,31.06,53,12.998,18,2012,6,513
2012-06-17 19:00:00,1,31.06,53,11.0014,19,2012,6,390
